,PLAYER_NAME,TEAM_ABBREVIATION,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,season
7012,Devean George,DAL,43,0.628,16.5,102.3,108.1,-5.9,0.031,0.88,8.2,0.037,0.079,0.058,9.2,0.458,0.485,0.108,92.95,0.037,1364,1.3,3.3,0.38,2009
7013,Devin Brown,NOH,63,0.603,13.8,100.3,100.1,0.2,0.112,1.0,11.6,0.038,0.108,0.073,11.6,0.399,0.459,0.221,90.71,0.063,1642,1.8,5.0,0.355,2009
7014,Devin Harris,NJN,69,0.435,36.1,108.0,109.7,-1.7,0.332,2.25,24.0,0.012,0.086,0.048,10.7,0.469,0.563,0.274,93.32,0.138,4843,6.6,15.1,0.438,2009
7015,Dikembe Mutombo,HOU,9,0.667,10.7,105.5,104.9,0.6,0.0,0.0,0.0,0.133,0.214,0.176,26.1,0.385,0.472,0.108,90.47,0.068,181,0.6,1.4,0.385,2009
7016,Dirk Nowitzki,DAL,81,0.605,37.7,110.0,106.5,3.5,0.117,1.25,9.0,0.03,0.201,0.116,7.2,0.498,0.564,0.295,93.73,0.16,5972,9.6,20.0,0.479,2009
7017,Dominic McGuire,WAS,79,0.228,26.2,102.5,111.5,-9.0,0.137,2.15,30.0,0.056,0.166,0.109,13.9,0.435,0.483,0.1,93.31,0.077,4026,1.8,4.1,0.432,2009
7018,Donte Greene,SAC,55,0.2,13.2,96.5,107.9,-11.5,0.067,0.81,9.4,0.025,0.093,0.058,11.6,0.381,0.416,0.173,97.74,0.029,1480,1.4,4.3,0.326,2009
7019,Dontell Jefferson,CHA,6,0.167,14.0,92.3,98.8,-6.5,0.231,1.5,22.0,0.012,0.118,0.069,14.6,0.523,0.559,0.183,91.67,0.107,155,1.8,3.7,0.5,2009
7020,Donyell Marshall,PHI,25,0.48,7.6,117.2,108.1,9.2,0.12,2.5,15.5,0.034,0.182,0.11,6.2,0.623,0.621,0.189,95.05,0.115,377,1.3,2.9,0.452,2009
7021,Dorell Wright,MIA,6,0.667,12.2,82.2,96.3,-14.1,0.061,0.33,6.5,0.027,0.237,0.132,19.4,0.4,0.398,0.19,88.38,0.065,135,1.3,3.3,0.4,2009
7022,Drew Gooden,SAS,51,0.51,24.8,100.7,104.9,-4.2,0.069,0.63,6.9,0.089,0.201,0.144,10.9,0.468,0.526,0.231,93.6,0.118,2454,4.6,9.9,0.468,2009
7023,Dwayne Jones,CHA,6,0.333,8.7,102.0,98.0,4.0,0.0,0.0,0.0,0.125,0.143,0.133,28.6,0.571,0.622,0.122,90.58,0.047,98,0.7,1.2,0.571,2009
7024,Dwight Howard,ORL,79,0.722,35.7,110.3,100.3,10.1,0.072,0.47,6.6,0.126,0.262,0.196,14.1,0.572,0.6,0.258,93.1,0.173,5472,7.1,12.4,0.572,2009
7025,Dwyane Wade,MIA,79,0.532,38.6,109.1,105.4,3.6,0.377,2.17,20.1,0.031,0.107,0.069,9.3,0.516,0.574,0.352,93.0,0.195,5904,10.8,22.0,0.491,2009
7026,Earl Watson,OKC,68,0.279,26.1,100.6,107.8,-7.2,0.335,2.51,37.3,0.021,0.088,0.053,14.9,0.406,0.448,0.161,96.3,0.075,3564,2.6,6.7,0.384,2009
7027,Eddie Gill,MIL,6,0.667,7.2,91.6,113.2,-21.6,0.44,2.2,44.0,0.0,0.138,0.047,20.0,0.778,0.778,0.127,103.47,0.11,95,1.0,1.5,0.667,2009
7028,Eddie House,BOS,81,0.753,18.3,106.3,101.5,4.8,0.109,1.67,12.7,0.008,0.101,0.055,7.6,0.579,0.592,0.192,92.53,0.118,2878,3.1,6.9,0.445,2009
7029,Eddy Curry,NYK,3,0.0,3.9,73.1,126.9,-53.8,0.0,0.0,0.0,0.0,0.308,0.148,40.0,1.0,0.753,0.179,106.12,0.0,26,0.7,0.7,1.0,2009
7030,Eduardo Najera,NJN,27,0.333,11.8,90.7,104.6,-14.0,0.11,1.06,15.7,0.052,0.17,0.108,14.9,0.48,0.472,0.147,90.79,0.049,599,1.2,2.7,0.446,2009
7031,Elton Brand,PHI,29,0.448,31.7,99.8,100.4,-0.6,0.07,0.54,7.1,0.085,0.197,0.141,13.1,0.447,0.484,0.231,92.96,0.106,1788,5.6,12.6,0.447,2009
7032,Emeka Okafor,CHA,82,0.427,32.8,103.6,103.0,0.6,0.034,0.37,4.7,0.111,0.219,0.165,12.8,0.561,0.581,0.187,89.8,0.125,5031,5.3,9.4,0.561,2009
7033,Eric Gordon,LAC,78,0.244,34.3,101.0,109.7,-8.7,0.137,1.31,15.0,0.017,0.061,0.039,11.5,0.529,0.593,0.205,93.99,0.093,5239,5.3,11.6,0.456,2009
7034,Erick Dampier,DAL,80,0.613,22.9,108.2,106.0,2.2,0.059,1.04,15.6,0.126,0.197,0.162,14.9,0.65,0.664,0.104,92.66,0.096,3536,2.3,3.5,0.65,2009
7035,Etan Thomas,WAS,26,0.154,11.8,95.3,115.3,-20.0,0.032,0.33,5.9,0.08,0.153,0.114,17.8,0.485,0.525,0.143,89.2,0.056,574,1.2,2.5,0.485,2009
7036,Fabricio Oberto,SAS,54,0.685,12.5,98.7,101.9,-3.2,0.138,1.55,27.2,0.1,0.119,0.109,17.5,0.587,0.595,0.109,91.37,0.063,1283,1.1,1.9,0.587,2009
7037,Flip Murray,ATL,80,0.575,24.7,107.9,103.6,4.3,0.141,1.23,13.3,0.012,0.075,0.044,10.8,0.501,0.543,0.237,92.05,0.095,3806,4.4,9.9,0.447,2009
7038,Francisco Elson,MIL,59,0.373,16.6,104.2,107.5,-3.3,0.049,0.67,11.9,0.101,0.149,0.124,17.9,0.494,0.537,0.106,94.48,0.056,1923,1.4,2.9,0.491,2009
7039,Francisco Garcia,SAC,65,0.185,30.4,102.3,112.8,-10.5,0.132,1.34,14.9,0.028,0.086,0.056,11.1,0.51,0.554,0.191,96.24,0.085,3954,4.5,10.2,0.444,2009
7040,Fred Jones,LAC,52,0.212,28.8,103.0,111.3,-8.3,0.189,2.85,31.0,0.016,0.072,0.043,10.9,0.492,0.536,0.127,93.99,0.067,2920,2.5,6.1,0.407,2009
7041,Gabe Pruitt,BOS,47,0.702,7.8,95.3,94.4,0.8,0.181,2.05,23.1,0.024,0.092,0.058,11.2,0.376,0.422,0.157,94.14,0.064,718,0.7,2.1,0.307,2009
7042,George Hill,SAS,77,0.675,16.5,101.6,99.5,2.1,0.183,1.84,21.1,0.025,0.105,0.065,11.5,0.435,0.502,0.189,91.01,0.078,2392,1.9,4.8,0.403,2009
7043,Gerald Green,DAL,38,0.526,9.9,95.0,104.5,-9.4,0.076,0.45,6.2,0.036,0.108,0.071,13.7,0.478,0.513,0.259,97.53,0.066,767,2.1,4.7,0.439,2009
7044,Gerald Wallace,CHA,71,0.451,37.6,103.7,102.5,1.2,0.12,1.28,14.0,0.046,0.176,0.112,11.0,0.504,0.585,0.202,90.54,0.139,5030,5.5,11.4,0.48,2009
7045,Gilbert Arenas,WAS,2,0.5,31.3,112.6,111.9,0.7,0.465,20.0,38.5,0.017,0.133,0.076,1.9,0.304,0.433,0.237,90.77,0.12,119,3.0,11.5,0.261,2009
7046,Glen Davis,BOS,76,0.776,21.5,107.1,103.1,4.0,0.07,0.97,10.3,0.081,0.12,0.101,10.6,0.444,0.502,0.171,90.21,0.061,3062,2.6,5.9,0.442,2009
7047,Goran Dragic,PHX,55,0.564,13.2,106.1,106.1,0.0,0.222,1.52,25.3,0.047,0.103,0.075,16.6,0.438,0.487,0.189,98.11,0.067,1483,1.6,4.1,0.393,2009
7048,Grant Hill,PHX,82,0.561,29.8,113.1,109.2,3.9,0.107,1.48,16.2,0.03,0.137,0.087,11.0,0.54,0.584,0.173,98.06,0.102,4990,4.8,9.1,0.523,2009
7049,Greg Buckner,MEM,63,0.317,13.9,99.8,103.1,-3.3,0.103,1.5,21.4,0.039,0.122,0.08,14.3,0.425,0.456,0.108,93.21,0.042,1710,1.0,2.5,0.384,2009
7050,Greg Oden,POR,61,0.656,21.5,114.5,106.8,7.6,0.038,0.36,5.4,0.137,0.225,0.179,15.2,0.564,0.599,0.189,87.93,0.096,2401,3.2,5.8,0.564,2009
7051,Hakim Warrick,MEM,82,0.293,24.7,101.5,105.9,-4.5,0.06,0.67,6.4,0.068,0.148,0.108,9.5,0.494,0.554,0.215,92.55,0.113,3915,4.1,8.5,0.491,2009
7052,Hamed Haddadi,MEM,19,0.421,6.3,107.6,85.8,21.7,0.114,0.89,12.9,0.143,0.238,0.194,14.5,0.484,0.543,0.199,95.86,0.14,238,0.8,1.6,0.484,2009
7053,Hassan Adams,TOR,12,0.333,4.3,92.0,106.3,-14.3,0.03,0.25,4.8,0.017,0.13,0.067,19.0,0.308,0.352,0.157,103.56,0.0,113,0.3,1.1,0.308,2009
7054,Hedo Turkoglu,ORL,77,0.727,36.6,108.6,99.5,9.1,0.223,1.84,21.1,0.017,0.125,0.073,11.5,0.478,0.541,0.227,93.81,0.115,5507,5.5,13.3,0.413,2009
7055,Henry Walker,BOS,29,0.793,7.4,95.0,108.0,-13.0,0.107,0.72,13.1,0.038,0.101,0.07,18.2,0.621,0.646,0.173,97.52,0.052,437,1.2,2.0,0.621,2009
7056,Hilton Armstrong,NOH,70,0.571,15.6,100.4,103.3,-2.9,0.045,0.36,7.3,0.081,0.117,0.099,20.0,0.561,0.585,0.163,89.58,0.05,2030,2.0,3.5,0.561,2009
7057,Ike Diogu,SAC,29,0.517,7.4,94.5,115.7,-21.2,0.03,0.25,2.7,0.118,0.149,0.133,10.8,0.534,0.611,0.222,93.19,0.126,416,1.3,2.6,0.527,2009
7058,Ime Udoka,SAS,67,0.627,15.5,102.8,97.0,5.8,0.083,1.42,13.5,0.027,0.157,0.092,9.5,0.455,0.47,0.153,91.98,0.079,1984,1.6,4.3,0.383,2009
7059,J.J. Barea,DAL,79,0.633,20.3,105.6,105.6,0.0,0.272,2.56,27.6,0.024,0.091,0.058,10.8,0.491,0.516,0.2,92.86,0.096,3102,3.1,7.1,0.442,2009
7060,J.R. Giddens,BOS,6,0.5,1.3,66.7,69.2,-2.6,0.0,0.0,0.0,0.4,0.167,0.273,25.0,0.667,0.667,0.235,88.29,0.333,15,0.3,0.5,0.667,2009
7061,JJ Hickson,CLE,62,0.79,11.4,99.3,107.0,-7.7,0.023,0.2,3.3,0.081,0.157,0.121,16.3,0.515,0.548,0.177,91.78,0.084,1347,1.6,3.1,0.515,2009
7062,JJ Redick,ORL,64,0.75,17.4,106.1,101.3,4.8,0.105,1.35,15.8,0.007,0.088,0.049,11.7,0.503,0.562,0.156,94.67,0.076,2197,1.8,4.7,0.391,2009
7063,JR Smith,DEN,81,0.654,27.7,109.9,103.0,6.9,0.172,1.51,15.7,0.02,0.11,0.066,10.4,0.541,0.576,0.234,96.84,0.118,4549,5.2,11.7,0.446,2009
7064,JaVale McGee,WAS,75,0.227,15.2,100.9,112.7,-11.9,0.035,0.38,4.3,0.104,0.161,0.132,11.3,0.494,0.534,0.2,94.23,0.088,2231,2.5,5.2,0.494,2009
7065,Jacque Vaughn,SAS,30,0.567,9.7,91.4,97.6,-6.2,0.316,3.67,35.9,0.014,0.063,0.039,9.8,0.327,0.392,0.161,89.73,0.062,545,0.8,2.5,0.32,2009
7066,Jake Voskuhl,TOR,38,0.447,6.3,103.8,103.1,0.7,0.043,0.47,10.4,0.094,0.153,0.125,22.1,0.267,0.342,0.126,96.28,-0.019,478,0.3,1.2,0.267,2009
7067,Jamaal Magloire,MIA,55,0.509,12.9,105.1,102.8,2.3,0.047,0.69,10.3,0.118,0.226,0.169,15.0,0.496,0.505,0.125,89.81,0.062,1327,1.2,2.4,0.496,2009
7068,Jamal Crawford,GSW,65,0.385,38.1,109.0,113.2,-4.1,0.177,1.95,18.1,0.009,0.066,0.038,9.3,0.479,0.545,0.222,100.99,0.094,5217,6.4,15.7,0.41,2009
7069,Jamario Moon,MIA,80,0.413,25.9,106.1,105.6,0.5,0.07,2.21,14.7,0.031,0.152,0.094,6.6,0.537,0.567,0.126,92.13,0.095,3954,2.8,5.9,0.468,2009
7070,Jameer Nelson,ORL,42,0.762,31.2,113.1,98.8,14.2,0.292,2.72,25.7,0.016,0.091,0.055,9.4,0.58,0.612,0.225,94.63,0.142,2581,6.4,12.6,0.503,2009
7071,James Jones,MIA,40,0.5,15.7,106.6,104.2,2.4,0.049,1.67,10.3,0.019,0.087,0.051,6.2,0.48,0.52,0.128,90.25,0.048,1189,1.4,3.7,0.369,2009
7072,James Posey,NOH,75,0.6,28.5,105.9,104.3,1.5,0.065,1.04,11.0,0.019,0.165,0.091,10.6,0.523,0.568,0.147,89.3,0.082,3975,2.9,7.0,0.412,2009
7073,James Singleton,DAL,62,0.629,14.3,104.9,101.4,3.4,0.031,0.47,5.5,0.102,0.17,0.138,11.7,0.559,0.615,0.146,94.23,0.107,1730,1.9,3.6,0.529,2009
7074,James White,HOU,4,0.5,2.8,64.0,108.7,-44.7,0.25,0.33,11.1,0.0,0.0,0.0,33.3,0.7,0.7,0.308,102.86,0.086,25,0.8,1.3,0.6,2009
7075,Jared Dudley,PHX,68,0.5,17.0,106.8,106.8,0.0,0.072,1.3,12.9,0.072,0.111,0.092,9.9,0.528,0.562,0.14,95.38,0.086,2300,2.0,4.2,0.477,2009
7076,Jared Jeffries,NYK,56,0.393,23.4,104.0,107.3,-3.3,0.088,1.23,17.5,0.095,0.082,0.089,14.2,0.441,0.473,0.124,97.4,0.043,2655,2.1,4.9,0.44,2009
7077,Jarrett Jack,IND,82,0.439,33.1,107.2,107.4,-0.2,0.184,1.84,22.8,0.016,0.084,0.05,12.4,0.498,0.554,0.181,98.82,0.09,5582,4.7,10.4,0.453,2009
7078,Jarron Collins,UTA,26,0.615,7.7,95.9,102.8,-6.9,0.058,0.78,12.5,0.093,0.089,0.091,16.1,0.457,0.502,0.106,93.69,0.018,395,0.6,1.3,0.457,2009
7079,Jarvis Hayes,NJN,74,0.432,24.8,104.4,104.3,0.1,0.05,1.1,7.7,0.015,0.135,0.076,7.0,0.527,0.537,0.163,92.18,0.08,3518,3.5,7.8,0.445,2009
7080,Jason Collins,MIN,31,0.194,13.6,88.5,112.7,-24.2,0.042,0.92,10.3,0.064,0.116,0.088,11.2,0.314,0.346,0.106,91.19,-0.006,807,0.7,2.3,0.314,2009
7081,Jason Hart,DEN,39,0.41,8.9,86.4,106.6,-20.2,0.268,2.18,27.6,0.034,0.099,0.065,12.6,0.319,0.375,0.159,95.44,0.05,685,0.8,2.4,0.319,2009
7082,Jason Kapono,TOR,80,0.413,22.9,103.4,107.8,-4.4,0.093,1.5,13.2,0.015,0.075,0.045,8.8,0.513,0.525,0.168,95.27,0.058,3647,3.3,7.6,0.432,2009
7083,Jason Kidd,DAL,81,0.617,35.6,110.6,105.0,5.6,0.336,3.79,45.2,0.031,0.146,0.089,11.9,0.522,0.55,0.132,94.02,0.126,5654,3.2,7.6,0.416,2009
7084,Jason Maxiell,DET,78,0.5,18.0,103.5,107.9,-4.4,0.028,0.53,5.2,0.124,0.119,0.121,9.8,0.575,0.58,0.142,89.09,0.082,2602,2.4,4.1,0.575,2009
7085,Jason Richardson,PHX,72,0.514,33.5,111.2,111.6,-0.4,0.092,1.54,11.2,0.034,0.104,0.069,7.3,0.544,0.571,0.209,97.11,0.102,4875,6.5,13.5,0.477,2009
7086,Jason Terry,DAL,74,0.608,33.7,109.3,107.0,2.3,0.179,2.11,15.4,0.016,0.056,0.037,7.3,0.535,0.571,0.251,93.39,0.118,4861,7.3,15.8,0.463,2009
7087,Jason Thompson,SAC,82,0.207,28.1,104.4,110.4,-6.0,0.066,0.64,8.6,0.104,0.168,0.135,13.4,0.497,0.54,0.19,95.86,0.081,4592,4.3,8.7,0.497,2009
7088,Javaris Crittenton,WAS,63,0.222,18.6,102.5,111.3,-8.8,0.202,1.83,27.1,0.05,0.102,0.075,14.8,0.463,0.487,0.152,93.38,0.068,2276,2.1,4.5,0.46,2009
7089,Jawad Williams,CLE,10,0.7,2.0,88.6,85.7,2.9,0.0,0.0,0.0,0.053,0.05,0.051,7.7,0.5,0.5,0.26,101.85,0.071,44,0.5,1.2,0.417,2009
7090,Jeff Foster,IND,74,0.419,24.7,106.7,103.6,3.1,0.099,1.48,20.5,0.115,0.16,0.137,13.9,0.504,0.542,0.119,97.77,0.081,3713,2.4,4.8,0.501,2009
7091,Jeff Green,OKC,78,0.256,36.8,101.4,108.7,-7.2,0.09,0.9,10.1,0.042,0.146,0.093,11.3,0.491,0.536,0.209,95.63,0.097,5726,6.1,13.7,0.446,2009
7092,Jeremy Richardson,ORL,12,0.75,7.7,84.0,107.7,-23.7,0.067,1.0,5.3,0.009,0.126,0.065,5.3,0.347,0.358,0.245,95.78,0.022,187,1.2,4.1,0.286,2009
7093,Jermaine O'Neal,MIA,68,0.412,29.8,104.8,108.1,-3.2,0.105,0.85,10.8,0.068,0.161,0.115,12.7,0.474,0.522,0.236,90.76,0.098,3837,5.4,11.3,0.474,2009
7094,Jermareo Davidson,GSW,14,0.286,7.9,92.4,98.8,-6.4,0.016,0.2,2.0,0.073,0.19,0.129,10.2,0.486,0.494,0.168,108.07,0.093,249,1.2,2.5,0.486,2009
7095,Jerome James,NYK,2,0.5,4.9,100.0,105.0,-5.0,0.0,0.0,0.0,0.091,0.25,0.158,11.1,0.375,0.375,0.36,100.07,0.056,21,1.5,4.0,0.375,2009
7096,Jerry Stackhouse,DAL,10,0.3,16.2,85.3,108.8,-23.5,0.129,1.33,14.3,0.027,0.074,0.049,10.7,0.292,0.333,0.19,98.19,0.027,333,1.6,6.0,0.267,2009
7097,Jerryd Bayless,POR,53,0.642,12.4,104.3,106.9,-2.6,0.202,1.39,21.1,0.013,0.081,0.046,15.2,0.384,0.487,0.198,91.75,0.049,1255,1.3,3.6,0.365,2009
7098,Joakim Noah,CHI,80,0.488,24.2,107.6,105.6,2.1,0.078,1.29,16.6,0.131,0.193,0.162,12.8,0.556,0.594,0.121,94.33,0.1,3803,2.6,4.7,0.556,2009
7099,Joe Alexander,MIL,59,0.39,12.1,103.3,104.7,-1.4,0.094,0.81,11.2,0.059,0.107,0.082,13.9,0.449,0.494,0.197,97.69,0.051,1454,1.7,4.2,0.416,2009
7100,Joe Crawford,NYK,2,0.5,11.4,97.6,79.1,18.5,0.091,0.0,8.3,0.037,0.111,0.074,0.0,0.35,0.414,0.216,89.34,0.111,42,1.5,5.0,0.3,2009
7101,Joe Johnson,ATL,79,0.57,39.5,109.5,107.0,2.5,0.256,2.33,20.5,0.022,0.095,0.058,8.8,0.489,0.534,0.262,90.47,0.123,5902,7.8,18.0,0.437,2009
7102,Joe Smith,CLE,57,0.439,19.3,101.5,103.1,-1.6,0.063,1.64,9.4,0.079,0.159,0.119,5.7,0.473,0.507,0.162,92.66,0.095,2128,2.7,5.8,0.468,2009
7103,Joel Anthony,MIA,65,0.554,16.1,100.9,104.2,-3.3,0.038,0.66,13.0,0.091,0.108,0.099,19.8,0.483,0.521,0.081,90.23,0.041,1961,0.9,1.8,0.483,2009
7104,Joel Przybilla,POR,82,0.659,23.8,108.4,99.9,8.5,0.021,0.35,6.0,0.115,0.285,0.201,17.4,0.625,0.652,0.101,88.84,0.118,3608,2.0,3.3,0.625,2009
7105,Joey Dorsey,HOU,3,0.667,2.1,61.5,90.9,-29.4,0.5,0.0,33.3,0.0,0.2,0.1,0.0,0.5,0.5,0.143,90.47,0.207,13,0.3,0.7,0.5,2009
7106,Joey Graham,TOR,78,0.397,19.8,101.4,105.8,-4.4,0.051,0.65,7.2,0.063,0.132,0.098,11.0,0.484,0.542,0.18,94.67,0.076,3042,3.0,6.2,0.481,2009
7107,Johan Petro,DEN,49,0.408,11.4,93.1,108.8,-15.6,0.047,0.57,6.9,0.071,0.224,0.143,12.0,0.415,0.429,0.168,97.81,0.048,1137,1.5,3.6,0.415,2009
7108,John Salmons,CHI,79,0.342,37.5,105.6,113.5,-7.9,0.143,1.51,15.0,0.021,0.098,0.059,10.0,0.53,0.58,0.212,94.74,0.105,5847,6.5,13.8,0.472,2009
7109,Jordan Farmar,LAL,65,0.8,18.3,102.7,101.5,1.1,0.194,1.78,22.6,0.018,0.078,0.048,12.7,0.45,0.466,0.189,98.77,0.065,2448,2.5,6.3,0.391,2009
7110,Jose Calderon,TOR,68,0.412,34.3,106.9,109.6,-2.7,0.403,4.24,41.8,0.007,0.08,0.044,9.8,0.561,0.613,0.165,93.66,0.132,4562,4.7,9.5,0.497,2009
7111,Josh Boone,NJN,62,0.339,16.0,104.8,106.1,-1.3,0.052,1.0,9.9,0.109,0.164,0.136,9.9,0.528,0.513,0.132,90.22,0.079,1861,1.8,3.5,0.528,2009
7112,Josh Howard,DAL,52,0.635,32.0,110.5,104.5,6.0,0.082,0.93,7.9,0.038,0.123,0.082,8.5,0.488,0.532,0.262,93.91,0.103,3260,6.8,15.1,0.451,2009
7113,Josh McRoberts,IND,33,0.515,8.5,101.9,103.6,-1.7,0.091,1.33,13.7,0.09,0.165,0.128,10.3,0.422,0.451,0.157,98.44,0.077,567,1.1,2.5,0.422,2009
7114,Josh Powell,LAL,60,0.817,11.7,96.6,108.0,-11.4,0.06,0.53,7.9,0.099,0.152,0.125,15.0,0.444,0.479,0.189,98.75,0.058,1444,1.8,4.0,0.444,2009
7115,Josh Smith,ATL,69,0.594,35.1,109.2,106.1,3.1,0.116,1.05,12.6,0.059,0.155,0.108,12.1,0.508,0.533,0.224,90.78,0.108,4582,6.1,12.3,0.492,2009
7116,Juan Dixon,WAS,50,0.2,16.3,100.6,108.9,-8.4,0.232,1.69,25.6,0.01,0.073,0.042,15.2,0.443,0.478,0.189,94.84,0.064,1610,2.0,5.1,0.395,2009
7117,Julian Wright,NOH,54,0.556,14.3,101.0,100.8,0.1,0.094,1.0,13.0,0.067,0.139,0.105,13.0,0.47,0.479,0.178,88.93,0.095,1431,2.0,4.3,0.466,2009
7118,Juwan Howard,CHA,42,0.452,11.2,96.2,108.2,-12.0,0.107,1.0,12.1,0.068,0.112,0.089,12.1,0.51,0.534,0.183,88.63,0.069,876,1.8,3.5,0.51,2009
7119,Kareem Rush,PHI,25,0.44,8.0,102.9,108.1,-5.2,0.111,1.5,17.9,0.0,0.082,0.039,11.9,0.431,0.452,0.147,98.37,0.043,410,0.8,2.3,0.345,2009
7120,Keith Bogans,MIL,65,0.569,19.6,106.8,103.0,3.8,0.077,1.56,14.0,0.024,0.135,0.079,9.0,0.481,0.521,0.136,95.73,0.073,2531,1.8,5.0,0.367,2009
7121,Kelenna Azubuike,GSW,74,0.392,32.1,107.0,109.3,-2.4,0.076,1.23,10.1,0.045,0.103,0.074,8.2,0.52,0.562,0.183,100.37,0.092,4963,5.3,11.4,0.464,2009
7122,Kendrick Perkins,BOS,76,0.75,29.6,109.9,102.1,7.8,0.063,0.58,11.9,0.107,0.186,0.15,20.4,0.577,0.591,0.147,90.94,0.089,4270,3.6,6.3,0.577,2009
7123,Kenny Thomas,SAC,8,0.125,7.7,103.1,106.2,-3.1,0.022,1.0,10.0,0.065,0.19,0.125,10.0,0.375,0.375,0.065,99.46,0.047,127,0.4,1.0,0.375,2009
7124,Kenyon Martin,DEN,66,0.636,32.0,108.4,104.3,4.0,0.099,1.27,13.6,0.041,0.151,0.098,10.7,0.502,0.523,0.178,95.42,0.092,4204,4.8,9.8,0.491,2009
7125,Kevin Durant,OKC,74,0.243,39.0,100.6,109.3,-8.7,0.135,0.91,10.1,0.027,0.149,0.086,11.1,0.51,0.577,0.277,95.63,0.148,5747,8.9,18.8,0.476,2009
7126,Kevin Garnett,BOS,57,0.772,31.1,111.0,97.3,13.6,0.137,1.6,14.0,0.052,0.228,0.148,8.7,0.532,0.563,0.232,92.45,0.17,3416,6.9,13.0,0.531,2009
7127,Kevin Love,MIN,81,0.296,25.3,103.3,109.4,-6.1,0.07,0.71,8.0,0.128,0.239,0.18,11.3,0.461,0.538,0.203,94.53,0.125,4020,3.9,8.5,0.459,2009
7128,Kevin Martin,SAC,51,0.235,38.2,107.6,115.4,-7.8,0.121,0.95,10.5,0.016,0.083,0.049,11.1,0.491,0.601,0.266,97.15,0.115,3943,6.7,15.9,0.42,2009
7129,Kevin Ollie,MIN,50,0.2,17.0,101.4,108.1,-6.7,0.218,3.44,33.9,0.015,0.082,0.047,9.9,0.407,0.525,0.122,92.9,0.067,1637,1.2,3.0,0.407,2009
7130,Keyon Dooling,NJN,77,0.416,26.9,103.7,109.8,-6.1,0.224,2.57,26.0,0.012,0.069,0.04,10.1,0.519,0.562,0.172,91.4,0.095,3954,3.4,7.8,0.436,2009
7131,Kirk Hinrich,CHI,51,0.549,26.2,109.2,101.7,7.5,0.225,2.26,26.6,0.012,0.079,0.046,11.8,0.519,0.551,0.177,96.3,0.093,2686,3.6,8.2,0.437,2009
7132,Kobe Bryant,LAL,82,0.793,36.1,114.3,103.4,10.9,0.232,1.9,15.6,0.031,0.112,0.073,8.2,0.502,0.561,0.317,95.75,0.159,5911,9.8,20.9,0.467,2009
7133,Kosta Koufos,UTA,48,0.563,11.8,99.6,101.4,-1.9,0.061,0.77,7.9,0.088,0.155,0.122,10.2,0.508,0.54,0.18,94.4,0.105,1116,2.0,3.9,0.508,2009
7134,Kris Humphries,TOR,29,0.379,9.1,102.5,103.2,-0.8,0.062,1.25,7.8,0.092,0.188,0.138,6.3,0.422,0.513,0.196,95.23,0.103,528,1.3,3.1,0.422,2009
7135,Kurt Thomas,SAS,79,0.658,17.8,102.9,98.6,4.3,0.074,1.57,15.2,0.099,0.201,0.15,9.7,0.503,0.53,0.123,90.57,0.1,2648,1.9,3.8,0.503,2009
7136,Kwame Brown,DET,58,0.5,17.2,103.3,103.3,0.0,0.05,0.64,10.5,0.097,0.219,0.157,16.3,0.533,0.546,0.132,86.66,0.075,1799,1.6,2.9,0.533,2009
7137,Kyle Korver,UTA,78,0.59,24.0,107.0,102.5,4.5,0.116,1.52,16.5,0.02,0.123,0.073,10.8,0.529,0.572,0.164,95.19,0.092,3710,3.1,7.2,0.438,2009
7138,Kyle Lowry,HOU,77,0.416,21.8,99.5,104.7,-5.3,0.268,2.35,29.7,0.016,0.104,0.06,12.6,0.464,0.547,0.176,93.96,0.108,3285,2.5,5.6,0.435,2009
7139,Kyle Weaver,OKC,56,0.304,20.8,102.2,104.3,-2.0,0.128,1.46,23.0,0.028,0.087,0.058,15.7,0.524,0.551,0.126,97.26,0.067,2365,2.0,4.4,0.459,2009
7140,Kyrylo Fesenko,UTA,21,0.524,7.4,105.5,101.9,3.6,0.041,0.44,6.9,0.09,0.145,0.118,15.5,0.583,0.542,0.148,95.38,0.048,307,1.0,1.7,0.583,2009
7141,LaMarcus Aldridge,POR,81,0.667,37.1,113.5,104.7,8.8,0.091,1.3,9.4,0.083,0.139,0.11,7.2,0.486,0.529,0.234,88.35,0.12,5529,7.4,15.3,0.484,2009
7142,Lamar Odom,LAL,78,0.782,29.7,114.4,99.1,15.3,0.126,1.48,17.7,0.077,0.194,0.137,11.9,0.516,0.542,0.178,96.33,0.115,4640,4.4,9.0,0.492,2009
7143,Larry Hughes,NYK,55,0.4,26.9,104.1,109.5,-5.4,0.13,1.68,14.6,0.011,0.1,0.054,8.7,0.469,0.515,0.206,96.66,0.088,2978,4.1,10.1,0.402,2009
7144,LeBron James,CLE,81,0.815,37.7,114.0,99.4,14.6,0.365,2.44,21.2,0.037,0.168,0.104,8.7,0.53,0.591,0.33,90.44,0.226,5769,9.7,19.9,0.489,2009
